0,269647104928907264,62782109,0,2459743794942181376,572703731
8028112,269647367994081280,62786090,2908334109,2459934395526348800,584108788
17582812,269647944147664896,62790889,2909289936,2460125058751594496,584156914
9156456,269648244186415104,62786845,2904327664,2460315396769382400,584181847
-3324216,269648135258505216,62780725,2887466527,2460504629775695872,584160042
-31127380,269647115276517376,62766912,2917405120,2460695824837640192,584321506
-5533568,269646933952561152,62779367,2911539889,2460886635515805696,584343021
7751200,269647187943882752,62785913,2903860267,2461076942902263808,584357332
8600288,269647469758119936,62786393,2898379368,2461266891092525056,584380148
26674320,269648343822237696,62795422,2915978520,2461457992660811776,584493389
22269688,269649073555374080,62793441,2914193001,2461648977213325312,584530882
-17337096,269648505453412352,62773969,2908387985,2461839581328310272,584552584
23773872,269649284475650048,62794224,2895033460,2462029310241144832,584544593
-536480,269649266896273408,62782350,2892695204,2462218885914034176,584579598
25867180,269650114512027648,62795440,2874043152,2462407239206043648,584550593
35873384,269651290011074560,62800599,2908781415,2462597869104857088,584730674
15624940,269651802009108480,62790831,2892451900,2462787428832575488,584711022
3776652,269651925762441216,62785075,2907633496,2462977983501369344,584814692
27602960,269652830256234496,62796920,2932259535,2463170152062255104,584955630
6485660,269653042778341376,62786658,2886328192,2463359310466646016,584820253
23263008,269653805060587520,62795027,2909220405,2463549969135108096,584954067
-1654288,269653750852878336,62782848,2917877592,2463741195160977408,585032407
5120928,269653918655447040,62786195,2891395691,2463930685668982784,584973081
-31406160,269652889538396160,62768120,2886674901,2464119866795294720,584998688
-2635072,269652803192356864,62782149,2877583048,2464308452077928448,585007081
-14298060,269652334673526784,62776345,2902984316,2464498702058061824,585150601
36333824,269653525260271616,62801344,2898219065,2464688639742705664,585176210
-34101084,269652407835951104,62766692,2898463680,2464878593458438144,585221393
13804924,269652860195700736,62790189,2891033208,2465068060210757632,585236481
15660416,269653373356212224,62791215,2904795627,2465258428896968704,585334564
-20584484,269652698843840512,62773360,2907392000,2465448967739080704,585389070
-1247552,269652657964056576,62782792,2927554176,2465640827929559040,585512499
31620432,269653694102372352,62799082,2933468955,2465833075750993920,585580365
44421000,269655149689700352,62805672,2906150261,2466023533214498816,585517995
-32345828,269654089781608448,62767941,2895611040,2466213299979616256,585521010
18311296,269654689806155776,62792816,2931494892,2466405418428858368,585705913
-2804604,269654597904891904,62782484,2914801096,2466596442833485824,585685179
-15967044,269654074696794112,62775935,2938979736,2466789051809464320,585824472
