0,0
-55545,-52409
-55629,-52433
-55388,-52580
-55691,-52501
-55601,-52485
-55511,-52387
-55522,-52336
-55481,-52341
-55424,-52530
-55213,-52323
-55161,-52665
-55083,-52429
-55182,-52568
-55149,-52219
-55211,-52319
-55374,-52432
-55073,-52821
-55368,-52696
-55276,-52250
-55683,-52511
-55400,-52380
-55372,-52368
-55361,-52463
-55183,-52591
-55585,-52761
-55417,-52511
-55288,-52390
-55464,-52528
-55515,-52625
-55237,-52349
-55281,-52447
-55617,-52401
-55717,-52295
-55712,-52580
-55549,-52345
-55655,-52455
-55648,-52512
-55924,-52462
-55832,-52404
-56008,-52528
-55658,-52478
-55705,-52345
-55536,-52572
-55636,-52666
-55741,-52447
-55916,-52338
-55714,-52672
-55623,-52509
-55756,-52562
-55928,-52582
-55575,-52339
-55635,-52439
-55779,-52541
-55718,-52540
-55471,-52315
-55311,-52461
-55530,-52500
-55272,-52474
-55541,-52389
-55206,-52358
-55028,-52202
-55386,-52598
-55294,-52510
-55212,-52408
-55311,-52687
-55160,-52404
-55469,-52379
-55254,-52618
-55364,-52584
-55160,-52736
-55140,-52290
-55036,-52330
-55200,-52602
-55385,-52433
-55403,-52545
-55238,-52516
-55417,-52831
-55502,-52268
-55300,-52496
-55666,-52570
-55447,-52257
-55645,-52435
-55712,-52754
-55587,-52337
-55629,-52527
-55602,-52532
-55517,-52371
-55441,-52433
-55735,-52391
-55595,-52623
-55629,-52377
-55739,-51945
-55434,-52678
-55495,-52593
-55502,-52436
-55834,-52336
-55538,-52492
-55674,-52270
-55609,-52579
-55177,-52223
-55656,-52340
-55784,-52510
-55665,-52491
-55525,-52447
-55652,-52458
-55463,-52575
-55331,-52785
-55455,-52599
-55079,-52553
-55360,-52452
-55567,-52569
-55336,-52582
-55237,-52229
-55181,-52415
-55324,-52628
-55343,-52451
-55331,-52527
-55119,-52627
-55031,-52383
-55328,-52464
-55322,-52434
-55180,-52656
-55485,-52539
-55052,-52642
-55419,-52167
-55169,-52351
-55244,-52370
-55530,-52778
-55720,-52670
-55230,-52240
-55417,-52213
-55635,-52611
-55603,-52291
-55638,-52690
-55967,-52267
-55774,-52476
-55626,-52594
-55596,-52462
-55611,-52485
-55210,-52680
-55502,-52466
-55603,-52313
-55343,-52437
-55399,-52293
-55412,-52490
-55510,-52392
-55494,-52760
-55452,-52346
-55248,-52384
-55402,-52740
-55209,-52351
-55215,-52421
-55642,-52568
-55552,-52670
-55327,-52035
-55118,-52372
-54935,-52591
-55225,-52433
-55307,-52357
-55258,-52480
-55051,-52263
-55168,-52356
-54983,-52439
-55025,-52609
-55283,-52595
-55234,-52450
-55294,-52452
-55286,-52148
-55142,-52294
-55290,-52412
-55398,-52376
-55321,-52651
-55068,-52346
-55295,-52355
-55275,-52499
-55487,-52647
-55356,-52408
-55396,-52394
-55350,-52428
-55620,-52558
-55386,-52694
-55788,-52584
-55752,-52488
-55532,-52426
-55483,-52727
-55544,-52484
-55480,-52412
-55482,-52508
-55519,-52403
-55446,-52322
-55422,-52332
-55322,-52624
-55421,-52327
-55449,-52451
-55461,-52545
-55186,-52472
-55228,-52346
-55501,-52921
-55220,-52150
-55263,-52323
-55269,-52569
-55417,-52565
-55390,-52582
-55460,-52450
-55264,-52616
-55536,-52424
-55031,-52587
-55067,-52489
-54968,-52522
-55314,-52552
-55327,-52433
-55211,-52851
-55222,-52318
-55156,-52428
-55297,-52307
-55380,-52630
-55245,-52335
-54949,-52635
-55207,-52541
-55291,-52609
-55237,-52731
-55293,-52397
-55288,-52372
-55159,-52311
-55460,-52554
-55429,-52641
-55313,-52611
-55342,-52482
-55326,-52514
-55631,-52525
-55704,-52428
-55537,-52645
-55875,-52739
-55526,-52562
-55755,-52509
-55529,-52313
-55516,-52488
-55869,-52523
-55717,-52455
-55630,-52540
-55715,-52551
-55741,-52403
-55250,-52422
-55342,-52316
-55434,-52740
-55499,-52485
-55544,-52588
-55021,-52509
-55162,-52506
-55173,-52669
-54864,-52524
-55140,-52484
-55188,-52508
-55440,-52218
-55134,-52636
-55082,-52792
-55010,-52336
-55249,-52421
-55362,-52430
-55158,-52372
-54956,-52476
-55331,-52489
-55234,-52518
-54937,-52529
-55024,-52516
-55096,-52274
-55082,-52246
-55227,-52533
-54879,-52657
-55155,-52569
-55439,-52525
-55049,-52347
-55098,-52318
-55055,-52755
-55166,-52486
-55166,-52472
-55241,-52373
-55567,-52535
-55414,-52298
-55641,-52467
-55237,-52479
-55533,-52375
-55246,-52262
-55796,-52568
-55427,-52435
-55664,-52490
-55335,-52579
-55586,-52482
-55558,-52200
-55802,-52708
-55581,-52515
-55669,-52575
-55966,-52484
-55806,-52678
-55556,-52690
-55524,-52456
-55476,-52336
-55831,-52591
-55561,-51983
-55332,-52336
-55257,-52487
-55208,-52464
-55123,-52575
-55635,-52489
-55489,-52635
-55401,-52341
-55233,-52549
-55423,-52531
-55419,-52327
-54998,-52786
-55073,-52613
-55233,-52387
-55020,-52120
-55202,-52414
-55366,-52660
-54947,-52599
-55229,-52501
-55246,-52336
-55096,-52554
-55108,-52630
-55373,-52343
-55267,-52447
-55085,-52683
-55482,-52602
-55152,-52588
-54991,-52437
-55001,-52461
-55387,-52797
-55378,-52560
-55490,-52380
-55497,-52419
-55495,-52477
-55512,-52308
-55333,-52371
-55513,-52405
-55469,-52593
-55366,-52324
-55472,-52674
-55564,-52742
-55574,-52410
-55647,-52821
-55684,-52486
-55719,-52407
-55724,-52504
-55560,-52488
-55287,-52253
-55488,-52298
-55525,-52243
-55259,-52373
-55262,-52532
-55384,-52358
-55119,-52425
-55181,-52443
-55340,-52334
-55793,-52449
-55332,-52432
-55076,-52914
-55041,-52455
-55287,-52321
-55172,-52378
-55229,-52561
-55137,-52121
-54910,-52400
-55099,-52287
