-748,-406
134,-240
-902,112
382,-76
-544,-210
931,139
116,-1076
-1030,394
-1934,170
-348,338
892,506
261,-169
832,216
-228,-1018
-1114,-1068
-558,250
746,894
-1855,-855
-562,-1218
1048,170
-884,20
-826,438
-1162,-230
355,-775
356,430
-1628,-204
1484,-1006
-1360,312
1756,1010
-1669,-739
-1104,-326
406,-672
-580,644
942,-1192
139,-895
-436,774
-180,588
1838,-220
86,-284
-630,62
-635,681
230,-904
-204,592
-662,-82
538,456
408,30
-803,-671
578,-56
476,-186
-556,-184
418,368
-1454,-172
-175,-589
550,12
10,-490
-750,246
-108,688
-396,554
625,-341
532,644
-650,-374
-222,-40
688,1058
-298,82
-193,281
236,-314
-444,-86
178,-494
180,298
-88,430
-511,211
176,-1252
-444,-248
-700,336
826,238
-173,-1027
298,-514
1232,420
252,-648
-568,-130
-258,-286
-161,483
160,384
-342,254
196,108
-358,610
-2,506
-265,-153
-1082,962
-72,-520
354,418
324,-34
310,138
823,643
-300,-552
416,-798
-452,-410
270,-100
-808,-48
-47,-1135
988,-2
494,-156
-574,-442
-110,654
-363,-1023
86,600
-100,654
-486,-132
-388,-674
456,-128
-971,213
-116,-300
-94,184
-124,842
492,-832
-808,486
705,-373
-390,426
-746,392
294,-310
208,-430
936,-46
-457,-899
-610,-388
282,-456
-254,-148
742,-688
8,-312
147,-307
-368,206
170,196
-488,-2
-424,-550
672,122
523,19
-52,-1034
248,96
934,228
-562,1098
213,-707
14,-6
668,-130
-96,-172
-6,-122
-4,228
-267,1443
332,-864
-314,270
668,528
160,-92
-690,524
625,-17
-432,-308
-332,678
-452,696
1214,-566
-150,-232
161,-439
398,292
-622,100
430,1116
-184,276
482,-970
1445,833
-290,-98
480,-154
-604,496
240,-256
57,-167
564,-436
278,-388
-178,98
-96,-920
-836,-836
-193,-487
-392,-546
428,886
128,212
224,-572
-242,-558
-345,103
-308,-478
-454,314
108,358
-514,970
782,-216
115,-351
680,-504
498,196
638,10
348,444
1056,-588
-207,483
558,-134
882,-1244
-546,322
-626,282
-349,-711
-692,468
378,-210
-300,-360
54,328
-194,-1032
499,953
266,164
-62,-892
690,-238
-486,968
-194,-664
-203,-525
1298,-182
-264,-774
378,-34
-258,140
68,-206
545,-77
554,-214
-52,-326
-234,-162
440,524
-990,-90
221,201
-38,470
824,-44
-90,-812
-460,396
296,254
-7,423
194,-294
1092,168
358,1012
-294,-66
-356,1106
565,611
1384,-178
-544,74
-768,526
608,272
261,-931
1186,-980
124,-964
-112,280
488,-666
130,-76
721,507
1124,-532
1012,-684
-574,0
768,272
1420,-886
-1105,215
304,716
-772,-408
724,930
-700,-414
-262,-672
731,-227
-30,142
526,988
-394,-146
342,-56
1486,-1292
-465,517
-658,-300
-172,86
-624,52
932,618
42,-1120
-55,-1067
296,790
-568,34
-710,-384
84,-262
-62,284
1055,179
418,-700
284,-288
196,602
280,-180
780,676
173,215
574,62
-132,180
-1338,-914
134,492
693,635
358,-468
114,236
244,-46
42,526
-312,-994
-447,-257
-244,-268
414,796
-712,-554
-788,-492
-656,-26
173,-1023
-580,-498
168,240
-248,-118
-618,-582
-134,414
249,-1395
-314,-280
90,128
-14,224
-728,120
-434,72
-131,769
-698,726
388,508
152,-620
-286,248
-1028,-556
-533,719
-754,146
278,-436
234,290
-584,-900
994,700
99,717
-480,-860
704,244
34,-354
-332,282
48,704
679,255
-596,76
136,122
-738,-596
-154,-320
-689,141
-840,454
-218,230
266,720
484,-666
496,198
-595,917
688,38
-2,492
726,-648
368,962
212,-100
835,167
306,-468
-142,158
-444,148
262,96
-104,912
-629,847
708,-90
-160,-40
-1404,-80
-276,1042
696,1024
243,-843
-304,238
216,266
928,1108
322,-194
86,-374
95,849
410,544
-740,-218
-890,-526
1890,-760
-566,316
461,-561
170,132
532,-226
560,258
-180,-904
-331,93
716,-38
-716,538
-1056,-28
86,510
-142,-310
375,909
254,-722
572,656
80,544
-240,-606
1188,1104
815,189
846,-546
14,616
166,618
-162,-1168
148,-560
-481,659
486,-860
-722,-442
-176,-424
-388,-794
694,1130
-303,123
40,-236
-338,-354
-300,-226
760,-394
149,-99
510,-868
804,542
322,-1256
110,-1142
24,-594
-37,-539
-446,-620
-32,426
100,522
306,622
150,-1008
-149,305
206,376
372,106
-416,-428
-48,616
138,-122
-29,141
-634,-590
-294,-472
-256,20
-80,-730
-318,-174
213,417
920,326
-20,566
-242,-274
1026,-298
366,690
23,747
-360,976
-818,1358
-730,-480
612,-102
-271,557
-244,-394
-408,-888
542,-96
-1144,-484
-58,-310
719,-1375
838,34
-338,-220
108,758
-60,-534
146,926
423,-31
1022,362
208,-808
-602,1068
346,-204
38,238
-593,203
714,-392
-414,162
94,440
790,-236
-60,170
-533,-669
-40,-438
296,112
-90,288
242,-16
424,124
953,395
-874,382
464,-718
-98,-50
-662,-810
-94,944
199,-103
-540,154
-608,-52
-764,370
-92,526
-332,-918
885,-693
-366,300
28,-308
582,-50
-434,488
144,628
271,337
582,-270
212,-476
-258,-452
-322,510
148,188
-301,-231
54,-216
-684,-232
-400,160
-328,-234
60,-12
-365,121
-558,246
-490,422
-884,2
-170,-392
-159,621
298,-146
176,880
-28,228
-348,-238
1072,-500
-107,-483
-756,526
-814,682
-32,-822
344,106
724,450
607,-639
38,-282
-138,-414
