19.549,
23.762,
25.473,
27.017,
28.147,
28.145,
27.908,
27.896,
27.608,
27.570,
27.312,
27.402,
27.011,
27.299,
27.546,
27.658,
27.722,
27.788,
27.689,
27.773,
27.838,
27.943,
28.106,
28.226,
28.409,
28.512,
28.667,
28.770,
28.939,
29.071,
29.218,
29.376,
29.507,
29.627,
29.742,
29.885,
29.990,
30.103,
30.232,
30.354,
30.460,
30.572,
30.689,
30.802,
30.917,
30.998,
31.103,
31.116,
31.205,
31.294,
31.357,
31.449,
31.538,
31.571,
31.655,
31.730,
31.770,
31.843,
31.903,
31.814,
31.878,
31.926,
31.984,
31.969,
32.001,
32.061,
32.050,
32.097,
32.151,
32.183,
32.199,
32.222,
32.175,
32.188,
32.108,
32.117,
32.136,
32.133,
32.088,
32.040,
31.982,
31.971,
31.872,
31.853,
31.697,
31.632,
31.544,
31.416,
31.134,
30.983,
30.698,
30.522,
30.320,
30.122,
29.880,
29.753,
29.655,
29.529,
29.440,
29.373,
29.344,
29.209,
29.174,
29.196,
29.203,
29.205,
29.167,
29.112,
29.092,
29.083,
29.068,
29.012,
28.984,
29.007,
29.020,
29.001,
28.950,
28.889,
28.815,
28.804,
28.774,
28.684,
28.702,
28.694,
28.694,
28.604,
28.586,
28.527,
28.501,
28.385,
28.338,
28.240,
28.186,
28.084,
28.044,
27.970,
27.868,
27.762,
27.700,
27.595,
27.565,
27.466,
27.403,
27.316,
27.276,
27.188,
27.116,
27.041,
26.989,
26.923,
26.868,
26.801,
26.758,
26.675,
26.628,
26.588,
26.536,
26.462,
26.387,
26.317,
26.261,
26.204,
26.151,
26.115,
26.044,
26.006,
25.960,
25.936,
25.929,
25.872,
25.809,
25.749,
25.720,
25.687,
25.635,
25.601,
25.554,
25.509,
25.457,
25.412,
25.381,
25.337,
25.285,
25.246,
25.227,
25.192,
25.143,
25.094,
25.069,
25.013,
25.001,
24.976,
24.939,
24.919,
24.894,
24.845,
24.803,
24.767,
24.739,
24.694,
24.673,
24.640,
24.595,
24.572,
24.530,
24.501,
24.458,
24.432,
24.396,
24.362,
24.333,
24.289,
24.277,
24.265,
24.248,
24.204,
24.172,
24.164,
24.145,
24.108,
24.072,
24.084,
24.077,
24.059,
24.031,
24.022,
23.977,
23.965,
23.926,
23.902,
23.872,
23.866,
23.841,
23.803,
23.773,
23.755,
23.728,
23.699,
23.693,
23.661,
23.640,
23.610,
23.585,
23.564,
23.534,
23.520,
23.498,
23.480,
23.452,
23.446,
23.412,
23.394,
23.348,
23.292,
23.227,
23.198,
23.205,
23.179,
23.168,
23.160,
23.170,
23.152,
23.129,
23.075,
23.016,
22.989,
22.963,
22.924,
22.929,
22.895,
22.843,
22.845,
22.819,
22.780,
22.743,
22.737,
22.709,
22.666,
22.603,
22.602,
22.563,
22.536,
22.502,
22.473,
22.417,
22.376,
22.352,
22.360,
22.333,
22.300,
22.257,
22.216,
22.196,
22.163,
22.141,
22.148,
22.126,
22.070,
22.048,
22.014,
22.010,
21.986,
22.000,
22.000,
22.004,
22.016,
21.965,
21.984,
21.981,
21.934,
21.943,
21.959,
21.964,
21.907,
21.898,
21.900,
21.902,
21.892,
21.876,
21.853,
21.849,
21.866,
21.805,
21.783,
21.780,
21.800,
21.782,
21.763,
21.749,
21.710,
21.677,
21.667,
21.634,
21.629,
21.610,
21.591,
21.551,
21.511,
21.555,
21.494,
21.515,
21.483,
21.490,
21.509,
21.622,
21.578,
21.545,
21.500,
21.513,
21.493,
21.469,
21.446,
21.416,
21.386,
21.377,
21.317,
21.367,
21.349,
21.312,
21.278,
21.316,
21.318,
21.270,
21.294,
21.273,
21.221,
21.167,
21.206,
21.156,
21.108,
21.017,
21.020,
21.001,
20.989,
20.980,
20.969,
20.899,
20.838,
20.772,
20.803,
20.758,
20.701,
20.666,
20.706,
20.697,
20.693,
20.717,
20.728,
20.723,
20.742,
20.706,
20.731,
20.742,
20.755,
20.688,
20.661,
20.706,
20.737,
20.714,
20.729,
20.718,
20.702,
20.653,
20.683,
20.642,
20.628,
20.602,
20.621,
20.682,
20.700,
20.702,
20.659,
20.554,
20.488,
20.538,
20.488,
20.480,
20.439,
20.372,
20.413,
20.377,
20.427,
20.355,
20.356,
20.355,
20.308,
20.293,
20.312,
20.315,
20.327,
20.361,
20.325,
20.379,
20.359,
20.287,
