0,269647208008122370,62782133,0,2459901944227954700,572740553
-1031776,269647174198886400,62781621,1218135,2459902024059650000,572745329
-729784,269647150285324290,62781763,1391093,2459902115226320900,572746026
1761808,269647208016248830,62782993,-1331517,2459902027964022800,572735371
1645320,269647261930094590,62782948,-1799025,2459901910063120400,572733517
857872,269647290040844290,62782570,-532125,2459901875189776400,572738458
155568,269647295138496510,62782229,-338624,2459901852997713900,572739209
512560,269647311934062590,62782407,-347424,2459901830228934700,572739169
-926504,269647281574379520,62781697,-265205,2459901812848459800,572739486
-1044080,269647247361966080,62781632,-1572105,2459901709818986500,572734357
1098824,269647283368230910,62782687,-771969,2459901659227226100,572737471
171008,269647288971821060,62782235,-244969,2459901643172937700,572739525
488248,269647304970731520,62782393,684864,2459901688056184800,572743168
-1207056,269647265417920510,62781556,-948992,2459901625863045100,572736771
-136640,269647260940500990,62782078,-966033,2459901562553106400,572736690
1298800,269647303499579390,62782789,-1424696,2459901469184229400,572734877
900928,269647333021188100,62782602,-189405,2459901456771383300,572739699
-316368,269647322654441470,62782005,-527956,2459901422171258900,572738369
-766560,269647297535803390,62781779,330480,2459901443829596200,572741727
-433128,269647283343065090,62781939,-655603,2459901400863998000,572737865
-323008,269647272758738940,62781990,-1076400,2459901330321047600,572736205
-562536,269647254325559300,62781869,-128100,2459901321925886000,572739907
1206848,269647293871554560,62782742,-781227,2459901270727393300,572737344
-34928,269647292727033860,62782135,-211555,2459901256862924800,572739566
-109728,269647289131466750,62782098,-1208128,2459901177687048200,572735655
929440,269647319587356670,62782612,-418000,2459901150293000200,572738735
158544,269647324782526460,62782237,-542880,2459901114714816500,572738239
567120,269647343365914620,62782441,-656096,2459901071716909100,572737786
-83248,269647340638044160,62782123,-432216,2459901043391201300,572738654
508432,269647357298343940,62782416,-299752,2459901023746654200,572739167
1209480,269647396930584580,62782767,-520483,2459900989636280300,572738297
-1034760,269647363023568900,62781663,-1110420,2459900916863795200,572735976
1063472,269647397871419390,62782696,115419,2459900924427894800,572740766
500408,269647414268788740,62782425,-869325,2459900867455811600,572736906
-1478968,269647365805965310,62781447,-253692,2459900850829852700,572739307
133632,269647370184818690,62782236,134215,2459900859625766900,572740824
252160,269647378447597570,62782295,-899136,2459900800699990000,572736774
-291416,269647368898478080,62782028,-887508,2459900742536265700,572736806
1366848,269647413687353340,62782848,-1424288,2459900649194127400,572734687
409600,269647427109126140,62782384,-274329,2459900631215702000,572739175
851360,269647455006490620,62782606,450072,2459900660711620600,572742012
-75512,269647452532113410,62782153,638880,2459900702581260300,572742759
1155792,269647490405105660,62782763,-643544,2459900660405960700,572737740
611616,269647510446538750,62782502,-1489005,2459900562822529000,572734414
1059840,269647545175375870,62782729,-922228,2459900502383394800,572736614
1420224,269647591713275900,62782915,91827,2459900508401369100,572740577
-218096,269647584566706180,62782114,-237825,2459900492815269900,572739286
338056,269647595644125180,62782388,-632387,2459900451371155500,572737735
-98080,269647592430239740,62782174,-2024621,2459900318685593600,572732265
-355008,269647580797337600,62782046,455760,2459900348554281000,572741961
621440,269647601160683520,62782527,985581,2459900413145317400,572744046
-996288,269647568514318340,62781730,-1499575,2459900314869170200,572734315
