-3104,1248
-2958,1304
3696,172
2670,396
3654,2764
3172,128
2024,-1378
1780,-2892
3106,-1940
3860,572
-3892,-266
-4456,-668
3566,-980
-3312,-14
-3174,-632
3368,758
-3568,-68
-3364,28
-2934,862
2570,-76
-3531,-223
-2916,-500
-2386,124
-2838,814
-3002,698
2342,600
3726,298
-3486,774
3586,944
3366,994
-3408,-300
3080,-1476
-2346,1056
2521,285
-2696,-394
2526,876
-3240,134
-2924,1248
-3184,168
-3300,-892
-3164,224
3770,1206
3900,-1682
4150,986
-2730,112
-1896,456
2788,362
3496,-310
3644,318
3548,-48
2792,-298
-3742,-208
3300,-286
2928,-644
3455,423
-2246,-1296
2780,296
3150,290
-4138,310
2934,-1368
4076,592
-4082,-1314
2926,-1608
4050,-760
-3862,730
3842,410
-2214,-1094
-4338,-156
3216,528
-3030,-18
2544,296
3506,-878
3248,92
-4622,254
2762,-74
2626,472
-2748,-734
-3264,438
-3112,708
-3610,506
3670,1030
3148,1342
1474,-724
-4242,1040
3356,-1090
2384,2344
3616,1072
3220,-1246
-3468,1262
2735,363
4505,155
-3012,-1342
-2336,-36
-3427,1439
3787,857
3933,761
-3648,750
-4216,1328
-3612,-1548
3268,232
-3160,1492
3369,339
-3009,-1083
3994,372
-3784,1528
-3088,-32
-3414,-566
-4068,-638
-3844,-68
-3308,886
3774,-438
3102,310
3282,628
3832,1374
-3218,1302
-3472,1600
2838,494
2439,581
-2414,-1622
-3570,-290
-3593,1651
4509,105
-4142,-632
-3330,-6
2926,-434
3410,-338
2876,1510
3750,718
-3352,1302
-2962,1014
3185,363
-4194,-68
-3782,-358
3456,-290
-3072,-404
-3354,470
-3812,644
3454,1338
3558,1438
-2538,1374
-1888,1902
-3498,194
-2958,-106
-3194,-900
3014,140
-3414,1530
4122,138
4048,-610
-2842,-1288
-3158,-1668
-2946,550
-3266,480
-3631,1271
3396,1206
-3729,-883
-3201,825
3364,-592
2924,32
-2864,-580
-2716,-444
-3306,1752
-3893,-285
-3269,-551
-3608,-1058
-3796,20
-3262,1014
-2286,208
-4379,-109
-3388,-340
2927,-1235
3224,1266
3386,-160
3937,403
-3962,-588
2904,-1536
3120,-182
-2036,-844
-3088,390
2892,138
2050,-468
-3978,-704
-2452,-26
-4152,902
-3018,-602
-3186,-106
2937,-575
2776,-888
3122,1836
-2010,-852
3048,-1090
2332,-236
4138,-380
4002,58
3320,-62
2408,452
3580,1036
2326,-620
2692,-1158
2800,54
-2454,-1080
-3796,662
-3370,-4
-3634,-638
3440,-310
-3088,12
-2914,14
3322,670
2896,458
3734,-1276
3816,-650
-3172,-2124
3505,-131
-3471,1605
3678,276
-2834,-1044
-4150,108
2534,328
-3436,1346
3198,968
-3412,-1096
-3912,-156
-3451,1031
-3682,1820
-3344,-716
-2162,-2044
-3748,296
-3144,206
-3470,-746
-3472,90
-3370,668
-2720,-458
-3690,-888
-2756,-234
-2368,1292
2328,98
2946,-990
3625,251
3038,276
3138,568
-3140,470
-3392,-258
-2952,1188
3434,-536
3466,2014
3202,660
2370,-1384
1966,-1298
-3992,-514
2786,280
2764,-1338
2862,-444
3980,1686
3410,-296
3466,-1270
3986,-1268
3228,948
3820,1156
3992,-8
-3386,514
2314,752
2556,-220
3358,392
3575,-605
-2800,-146
3662,-746
-3938,376
2862,1580
-2240,-186
3758,992
-3061,-171
-3202,2096
-2708,1200
-2561,-969
2112,706
2758,1368
-3864,-638
-3558,702
3960,-918
3498,86
-3306,-56
-3916,-1096
-2860,-66
-2988,582
-4100,2344
-2995,-757
-2630,-2470
-2656,-1204
3336,-124
-2352,814
3746,-1530
2626,1660
3450,24
3926,-588
-4133,-469
3170,556
-4203,-619
3014,-740
-3840,1394
3816,1286
3535,277
-3211,657
3260,-1152
-3614,-1228
-3110,90
-2154,-192
-3585,1067
-3176,-490
3656,576
3434,620
3122,-610
2990,-692
2850,206
3568,36
3280,698
2394,-918
3844,-1390
2948,394
-3450,-2398
1976,-114
-3766,2006
-3695,-331
-3942,-588
-3272,-306
-2830,-648
3752,-826
2498,-986
3404,-700
-2436,-1568
2796,2146
-2832,-868
3344,-2132
-2919,2015
-2464,-130
-1824,-2470
-2656,-1210
-2908,-164
2778,-1072
-3924,660
3750,-590
-2432,-1824
-2792,-1206
-2780,62
-2578,-90
-2520,578
-3410,1478
-2918,-482
-3986,-1338
2606,-46
-3810,1192
-3870,1218
-2874,-960
-1472,-2444
-2934,-2042
3678,24
-4086,1200
3319,-987
-3400,-82
-3342,142
-4008,-142
-2956,-1086
3118,-56
-2912,-1180
3622,-1776
3706,-408
2510,612
3000,1250
3316,-556
-4014,248
-3332,-406
3628,314
3976,392
3232,-1150
4306,22
3632,76
3240,-666
3602,604
2948,274
2629,-209
3066,206
4394,-562
3314,222
3286,-72
3960,302
3982,562
3436,-688
-3292,-120
-3244,-208
-2874,142
3964,-216
-3386,-288
-3718,-38
-3130,540
-2620,-322
-2924,-428
3584,4
-3560,198
3884,374
4332,-538
-3080,548
-3174,-376
-3942,-1418
-3244,420
-3220,1554
-2480,334
-2554,-610
-2869,-323
-2144,264
2646,338
3210,734
3504,-354
-2450,714
-3144,282
2758,906
-2502,-230
2576,-1486
2623,-159
2749,627
3498,200
2732,1280
3086,-1002
-3480,270
2808,228
-3713,185
-3706,-446
-3133,-619
-2124,-470
-2868,1212
-2342,1668
5308,18
3372,1142
3904,1064
3122,-444
3668,-1068
4215,-309
2884,360
-3126,-1526
3168,-160
-3534,904
-3222,448
-3010,-666
-3069,-513
-2744,310
-4269,751
3952,-780
3984,2006
-3576,-172
-2656,1760
4224,136
-2112,-552
-2956,-1076
-4104,692
-3568,-554
-2397,769
-3340,314
3556,-450
3557,961
3638,452
3274,-472
-3298,-120
3637,-1297
-3092,-224
-4330,-1036
2938,-484
-3610,860
-4044,-120
-3496,-990
2590,652
-3250,790
3626,-876
2972,392
-3522,142
-3798,-1256
-3101,-379
-2575,1573
-3380,874
2804,206
3676,1538
2785,-585
4204,-1330
-3248,-570
2834,1898
-3836,754
-3416,-240
-3502,770
-3593,-139
-4346,-1284
-3085,1721
3186,-72
2028,1086
-3578,-332
3514,-282
-3612,1210
3407,-639
3148,1738
3782,984
3518,-2314
-3530,408
2176,1600
2182,2220
-3038,-522
3682,-1636
-4068,524
-3310,-708
-3622,-1712
-3566,-36
-3096,1402
3950,-20
-3111,1185
2250,658
3214,1582
3694,-72
-2778,1078
2916,-1266
2396,-22
3382,938
2512,486
3274,346
-2060,672
-2838,382
3384,-288
-3856,-766
2468,1066
2979,-1463
-2165,1527
1968,462
1785,1457
3434,588
3046,274
-2982,1736
2726,244
-3636,-518
-3332,-322
2090,-424
-3162,822
2240,-70
3154,774
-2624,-950
3490,-1252
-4482,-158
-4422,-860
-3220,404
3296,-442
3678,-968
-2730,-882
-2712,-844
3542,-348
4370,126
-2718,-218
4226,-1074
2892,-630
3042,1438
2992,1148
4404,58
4212,-720
-3768,-662
-3720,-68
3150,-1084
-3673,897
3506,1264
-3674,-888
2752,-274
-3420,1314
2472,-770
-2766,-410
-2894,-1478
-3178,-330
3652,-716
3994,-170
4728,-98
-3774,-274
-3744,-88
-3584,92
-3055,1559
3772,754
-2428,-1308
3628,-388
-2482,214
-3078,-234
-3152,-98
3156,712
-3545,859
3152,-644
-3810,-6
-2762,-438
-3430,-792
3396,-86
2802,-268
-2472,766
3220,350
-3756,126
2628,-408
-2281,-479
3000,490
4348,-416
3661,729
-2146,-782
-2634,876
3314,-96
3472,-860
3894,1250
2070,-54
3442,-1222
-3092,-490
-2726,-1436
-3346,976
-3538,884
4640,1634
-4232,478
2185,-1937
-4015,1187
3178,754
-1760,-1628
-3757,-1571
3415,191
-2592,1302
3492,-2184
4230,194
2234,1262
-3836,-1460
3832,530
-2051,2685
-2974,488
-2596,-100
-2806,372
-2790,152
-2982,-770
3326,1178
-3140,1180
-3054,1702
-3584,-1212
2696,974
4118,92
3540,-676
2914,-742
-2706,410
3798,488
-2866,-370
4250,1182
3290,-710
3565,-2595
-2870,-1224
-2422,-1490
3198,982
-3660,312
2730,-1412
-2858,12
3660,344
3350,562
-3340,-524
-2924,470
-2656,1362
-2624,-332
-2256,-714
3964,516
2809,-971
-3888,1014
2452,864
-3224,-1196
-3758,774
-3440,472
-3656,-620
-3864,-1272
-3330,2382
-3166,554
-3394,-1846
-3226,-834
-4336,922
-2982,100
-3466,604
2816,446
4224,664
3342,-70
4064,-292
-3488,172
-2524,-220
3648,54
-3996,206
-3702,-106
-3446,468
-3282,-946
3364,1242
-3264,1450
-3746,336
-3290,806
-3074,-86
-3232,-1606
-3842,-976
-2946,812
3348,-1248
3762,-264
3832,388
3270,1158
2948,-354
3477,-1215
2946,-1174
2184,1552
3036,1312
2544,774
3008,-900
-1632,124
-2770,-562
-3612,744
-3600,-536
3096,-1010
2958,298
-2614,76
3273,821
3447,51
4384,-428
3432,-1348
4129,681
3736,1574
-4006,-268
3942,-1682
2916,-316
-2286,-826
3184,944
-3476,426
-3640,74
-3024,452
-4186,82
-2618,-590
-3499,-233
-3486,-336
-3478,274
-3688,930
-4142,1082
-3294,-796
-2224,-1628
-2935,191
-3422,-1630
-3230,18
-2470,1070
-3440,1704
-2576,-1228
2496,514
-1884,414
2706,746
-3558,-586
-3082,2224
-2700,626
-3026,-812
3678,908
2470,160
-3060,152
-3770,1664
3178,742
2380,1350
-3018,-590
3694,-702
2244,56
4232,-438
2761,85
3327,1473
3998,-342
3018,-1662
2302,308
2742,200
-2066,286
2862,844
3085,313
3976,76
3206,-950
-3100,18
3840,-460
3094,1434
3946,1088
4374,-340
-2220,1010
-3417,1513
-3317,-209
-2817,49
-3744,-1370
4258,226
3800,-1110
-2098,472
2748,-376
3240,332
2098,1326
-2626,-234
-2910,858
-3420,-70
-3344,-844
-3082,-970
-3638,666
-2560,1584
-3804,1322
2752,986
-2826,-1818
3786,132
3192,-1580
3744,144
4476,1082
-3878,-742
-3552,1512
-3300,644
2924,-174
4210,1954
3442,414
2374,-2604
-3290,1306
2601,647
-3206,-284
-3038,-228
-4118,-348
3766,-230
-2946,38
3204,154
3212,-882
3596,120
3462,176
2694,1206
2926,-30
2025,379
3142,-840
2632,-848
3554,-172
-2336,-1484
2824,468
-2884,838
-2188,-778
-3664,494
-3128,-640
-3688,-42
-3198,970
1974,488
-2754,-380
-2714,194
2342,-112
-3316,-1100
3384,574
-3214,824
-2726,1524
2700,1092
3874,860
3164,152
-3028,2206
-3306,234
3261,-33
-3486,-180
-2768,-988
-3528,-462
-3656,62
-2780,648
-3596,418
-3012,24
-3364,-1230
3024,470
-3708,532
-3730,300
-2616,-118
-1860,984
-4298,332
2736,648
2540,586
-3096,1578
-2672,-498
-1886,-1742
2628,554
-4118,-600
3388,-1134
-3282,1040
3172,200
-3024,-564
2942,1046
3016,690
-2610,1670
-3334,996
-3674,-316
2547,577
2492,-476
3358,856
2686,852
2588,338
2290,-1246
2720,-918
2508,518
2910,192
3218,530
3344,-834
4002,-602
3020,1678
3370,96
3336,-1296
-3866,870
-4240,-1200
2890,1016
-2988,732
2552,-378
3558,-1548
-2964,-814
-2576,-1334
-2662,-712
-3470,134
3030,-226
-3822,672
3352,330
4228,-248
-2582,558
-3409,-321
-3956,-136
-3194,-660
-2752,290
-4430,-312
-3183,-719
-3077,-95
3989,-1193
-2683,367
3482,760
3272,964
-3222,1016
-3562,1132
3108,794
2658,1630
-3478,918
2453,-933
3828,-118
2866,1242
3060,408
-2448,-154
3170,-1342
-2736,-178
-3568,-1266
3788,-932
2537,-1491
2738,1322
-3491,-1345
2677,923
-2098,2740
1984,-726
2494,-106
2907,-273
2594,-248
3152,-64
2762,426
-3125,-211
-3537,-523
-3335,-319
-3427,557
-3780,-182
-3047,227
-2830,710
-2358,198
-3122,-882
3224,-530
-2812,482
2956,-618
2588,464
-4044,-1488
2854,-1166
-2744,452
2948,-182
3318,646
4438,238
-2566,-300
4238,-758
-3290,104
-3498,350
3914,310
3380,1780
-3130,40
-3638,1426
-3260,702
-3303,-521
2911,997
3946,-794
3566,-868
3595,2071
2758,-36
-3594,-214
3118,-1354
3276,-550
-3798,-382
-3174,-860
3012,236
-3265,-27
-3417,1191
3682,56
3869,1525
-3763,-393
3306,-1932
-3795,205
3593,-301
-3060,-1678
-3764,-172
-2232,286
-2795,1611
3264,-206
3164,608
3442,1038
-2338,106
-3412,1240
-2990,1752
3402,116
-3120,-1368
-3901,-1589
-3331,341
-3466,770
-3630,426
3458,-46
-2694,-912
-3553,-745
-3844,812
3563,215
3980,-170
3364,-684
3677,137
2850,98
3570,596
4102,-542
3912,-316
-2260,386
-2538,-1416
3792,1400
3712,-266
-2308,1304
-2670,2324
3846,132
3512,198
3440,2184
2574,-394
3372,-1354
-3916,-692
-3885,-285
3684,-650
2882,-374
3497,563
-2511,-893
-3488,914
3258,178
-3028,210
-2276,-968
3358,-764
2570,-1000
4126,596
-3750,-1470
2800,-1116
2642,-412
1870,-1338
3692,-452
1930,1042
3186,1122
-2476,-1018
-2939,257
-3484,1576
-4039,637
-3282,-1412
3535,-425
2662,154
-4010,-804
2964,-486
-3538,-318
2994,-780
2892,-1008
3096,1590
3340,256
3584,-1480
3424,-82
-1840,-1230
-3520,-68
-3046,-254
-3340,442
3658,-156
2802,-98
-4562,-1292
3891,427
1926,-1538
2726,-1758
3364,-950
-2716,-1634
2570,1904
-3208,-700
-3661,929
-2924,1948
-3370,-214
-3076,-1338
2436,310
-3873,547
-2346,-502
3515,707
-3534,894
3004,-100
-3212,46
-3456,516
-3782,-1034
-2458,206
-3728,-270
3532,-1322
2056,-430
-2899,-1805
3067,1381
2052,-1946
3470,-1936
3335,547
-2048,-1940
2967,421
-2462,1598
-3559,27
-3009,-1801
-2588,752
-3690,756
-4058,1122
2752,1472
2724,2512
3120,-792
-3480,626
3492,-152
3322,118
2928,-872
-3108,650
-4076,-1300
2816,270
-3216,398
3094,-1044
3041,-429
3129,2263
-3508,-864
-3172,1662
3477,-1093
-2702,-482
2980,-462
-3760,-1376
1720,-908
-3464,522
-3120,196
-3422,468
-3115,-1219
-3278,32
-4004,394
-3818,-938
2744,-402
4324,-900
3292,332
-3810,-116
4292,178
-2810,862
2624,1024
3434,-86
-2878,632
2580,664
3048,552
3951,317
3120,-1650
-2922,-1012
3132,152
-3376,616
2514,96
3204,-742
-2864,270
-2262,-1310
-3178,-1280
-3249,-775
-1903,1947
3325,-1841
-2874,-836
3602,1182
2024,1528
2534,-1874
3010,-1204
-2854,-176
-2966,-724
-2316,-840
-4354,12
-2004,572
-3078,84
-2940,1320
-2979,-411
-2673,-281
-2700,-542
3650,528
4010,456
2433,-1243
2236,-478
-3008,652
3661,-849
3012,1202
-2168,-384
2626,-392
4564,936
-2984,410
-3426,402
-4022,370
-3318,-368
-2546,-648
4104,260
-2864,588
-2652,408
-3528,-856
-2851,881
3626,-542
2722,646
3712,1178
2814,-992
3420,-894
3874,-1148
2774,2224
2866,2288
3344,-1802
1934,-1188
-3324,50
-2894,-586
-3504,562
-2294,90
2526,102
-2444,-952
3542,-236
-4434,-2
3302,268
3362,632
-3688,138
3086,136
2820,-148
-3559,1185
2616,46
-3020,-952
-4000,-66
-3740,168
-2412,948
-3442,-330
-2688,-596
-3682,-132
-2458,872
-3964,640
-2198,-826
-3312,-1812
-3148,414
-3606,1256
-4270,-124
-4086,464
-3354,-780
-4222,-208
-3062,-356
-3464,-142
-3558,1306
-2998,-884
3686,-320
4098,432
-3962,74
-3600,106
3450,514
3499,653
-3340,2504
2564,748
1412,1454
3514,624
2980,-896
3412,-236
2832,1238
-3284,-354
2284,-620
3390,-1132
3590,6
4014,1400
2948,-794
2808,-424
2158,1170
1964,190
3084,-728
-3956,664
4076,590
2628,1086
3947,-3
3460,-2150
-3330,-190
3130,1222
1894,996
2932,-128
-3762,46
-3684,366
2880,580
-3626,436
-2468,-174
-2402,-602
-4005,261
1660,-682
2340,-96
3072,744
-1610,358
3858,-634
-2340,-718
-2664,-476
-3081,-1037
-2409,2141
-3516,684
-3748,-1166
-2682,700
-2830,750
3668,1586
-2392,-82
1718,-1462
3264,-1444
3160,492
2972,1058
3946,-58
-3386,206
3838,-802
3228,888
-2522,-1132
-3372,598
4264,-1376
2794,-422
3652,708
-2604,-1570
2976,1860
-2996,1210
-3024,152
-3526,1266
2967,5
-3428,-1212
3248,-542
2984,-434
3800,408
3398,-506
3441,1661
3451,-29
3018,-1006
3382,-1402
-3066,-208
3294,1246
-3606,-1714
-3436,1180
-1916,1494
-3530,662
2622,456
3468,968
2548,-1186
4084,816
3031,-1025
-3162,124
-3384,-1032
3812,-196
-2822,1170
-3426,1300
-2634,-806
-3274,-850
-2967,-679
-3470,-126
3360,-552
-2516,-150
-3260,-168
-2596,236
-2476,256
-3808,-90
-2670,-944
-2814,92
-2792,702
-4000,706
3000,-60
-3036,-148
-1926,-2046
-1852,-1358
-4212,1092
-2610,512
-1940,966
-3240,-796
1834,1370
2930,260
-3226,202
3354,298
2654,-996
-3890,728
-2926,-1242
3426,1126
-2648,164
3716,-2096
3946,-754
2038,3080
2620,440
2933,789
3620,-438
2802,-930
3714,-416
2528,436
2748,606
3638,92
2810,-232
2560,346
2744,608
3808,-120
3172,-662
3317,779
2768,-302
3372,306
3108,-728
3078,-774
-2764,-474
-3104,-838
3568,-524
-4138,258
-2980,546
3480,530
-3264,-1008
-2578,1062
-2980,806
2646,-256
-2464,-702
2168,592
2934,880
-3108,626
-3018,1226
-3476,-44
-4144,-1290
-3556,24
-3452,172
-3928,110
3996,-858
3979,93
-1622,-900
-3152,-454
-4226,-206
-2844,1062
-3434,-42
-3522,-514
-2954,-800
-2160,1030
-3112,418
-3906,-988
-3380,590
-3424,1054
-1826,100
-3000,-994
-3957,-493
-2910,896
-2870,74
-2644,38
-2104,-774
-2820,112
-3338,-252
-3544,972
-2744,832
-2732,-724
-3476,-1128
3008,440
3172,-724
2210,766
-2300,30
3434,-1118
1979,571
2658,-618
3534,570
3998,272
3658,-44
3642,580
2944,-580
3296,-806
2704,-246
3374,-224
2608,152
3406,560
2698,-178
2734,-182
3442,290
3674,-128
3585,-259
3272,1200
3010,760
2442,-1086
2838,-1128
-2822,-92
3910,612
2636,-180
-3767,509
3577,-1055
-1946,-292
-2246,-2488
2916,1538
-4020,2028
4366,-674
2532,532
3054,1250
3048,548
3686,-322
4488,-104
2242,-318
3282,1010
2986,-94
2994,-174
3938,-440
3426,-198
2670,-806
3110,850
2932,872
4050,-372
3218,-1176
3274,238
4140,738
3052,-66
3494,308
3728,-1206
-2986,-322
-3120,-530
-3512,-1298
2744,-628
2586,-2172
2095,37
2002,20
-2970,-1112
-2780,-1464
-3412,154
-2781,1435
-3678,286
-3210,130
-3174,-552
-3750,890
-4070,-434
-3773,-1231
-3372,642
-3982,-902
-2888,974
-3474,1652
-3684,-240
-3482,-294
-3046,-1830
-2888,1480
-3120,-80
-3052,-1220
-4044,858
-3752,-200
3280,630
-2318,1060
-2811,757
-3822,-218
-3122,1174
-3400,-504
-4302,-834
3042,284
3232,-216
-4218,1114
-3508,-592
-3022,-1190
-3954,218
-3206,-302
-3244,376
-4046,1190
-3530,-614
-3407,-1499
-3842,534
-3217,695
-2680,-116
-4377,-467
-3748,120
-3739,-231
-3146,338
-3024,-822
-3967,1385
-2630,1328
-3118,-1756
-2186,-1370
2660,1154
3858,-1686
2872,-1282
3876,1392
-2926,-632
3042,116
2388,-968
-2814,918
3480,1056
3074,896
2788,-622
3386,-998
3404,-1314
2584,1008
2382,1160
3508,-458
3670,-48
3804,994
3640,-54
3286,-924
2694,344
3579,127
3468,-408
4016,-426
3476,1004
3696,-1050
3290,340
2475,1137
3060,-128
2390,-102
-2987,327
-3636,948
2917,749
3562,914
-1978,-1020
-3120,510
-4482,1352
-2534,-276
-2628,-1446
3160,1420
2244,-1076
3290,-1854
2870,36
2164,788
2836,782
2626,460
4450,464
2716,138
3414,-1378
3004,-1316
3060,644
2324,2218
3120,450
2714,-300
2488,-804
1882,-314
4301,-503
3328,70
3244,452
-2992,-890
-3678,-66
3142,-616
2418,-1284
3108,306
2922,1028
2184,-332
3854,192
3100,-1924
4016,-492
-3036,-1114
-2866,-2100
-3244,-44
-3134,1162
-3458,302
-3098,-1690
-3422,-572
-2836,818
-2622,2358
-3610,534
-2550,-1994
-3183,-855
-2849,-351
-2429,2257
-2792,140
-3174,-780
-3278,-840
-3430,1190
-3000,184
-3680,94
3558,970
-3562,722
-2860,100
2878,428
-3576,-190
-2408,512
-2720,878
2835,721
-3320,-630
1588,28
2540,-942
-2880,-226
-4074,-722
-2460,578
-2922,1462
-3107,-1049
2282,488
2614,-658
3500,-312
3812,-204
-3759,-1005
3014,720
-3215,505
-3695,723
-2721,1075
-3323,-379
-3405,-629
-3126,-536
-3188,306
-2462,184
-3048,-134
-3086,184
2926,232
2912,-760
2996,-168
3726,756
-3058,-536
3060,-294
2528,-1682
3102,-512
-3690,-1796
2812,-470
2688,-1098
-2464,176
-1690,-694
-2596,-480
-2974,-242
-4168,-426
3142,-1162
3158,-208
-3862,-1260
3394,-230
2209,-385
3022,-1586
2856,-448
3614,-216
2988,1810
3144,374
2346,290
2860,110
3098,-954
3464,-598
-3192,-280
-2769,-143
-2422,22
-3152,-182
3472,514
3504,-850
-3154,484
-3384,-370
-1958,-1370
-2752,506
2644,-986
2896,430
3604,2216
-3268,1048
2154,-2086
3120,-928
3374,1888
4228,578
2940,-1836
3386,-1396
-2436,-2314
-2086,-844
-3151,-461
-2833,1375
-4314,528
-2596,-202
-3310,-1052
-2942,30
-2838,568
-2118,246
-2496,-994
-2662,-172
-2848,740
-2860,566
-4617,-487
-2008,-550
-3542,116
4509,-787
3265,363
2998,438
4212,-2
2834,812
-2810,520
2438,-1146
3572,56
3912,-150
-3221,-925
-2878,-1040
3084,-310
1988,-1662
3610,406
3344,964
1836,-606
2072,-1058
2462,-980
3020,294
2636,-1116
2920,630
3668,1004
-2660,272
3900,-1460
3128,180
2198,1106
2932,100
-3016,-1084
-3674,222
-2238,1040
-2949,-869
-3994,704
-3344,528
2644,1134
-2046,-1738
-3528,-534
-2532,1386
-2526,-126
-3424,758
3836,-446
2832,520
3114,854
2144,284
-2978,1238
-2492,-160
-3058,-1230
-3372,692
-2940,-72
-2574,364
-3988,-1208
-3136,1534
3006,352
-2872,30
3230,-256
3875,-873
2920,-520
3396,1446
2756,944
2706,-822
-3224,-226
3100,654
-3424,972
-3350,986
-2994,-284
3250,980
4136,724
-3264,258
2902,-694
2524,-1068
2877,235
-2642,-1340
-3068,-54
2964,-592
4490,68
3126,32
2590,-394
2280,-612
2342,358
1944,872
2190,864
3146,-324
-3200,366
3910,-1388
-3634,-174
-3122,-1258
-2436,-484
-3814,-276
3190,214
-3384,200
-2690,252
4332,-946
3398,728
-2882,-882
-3406,134
-3602,282
-2918,1214
-2952,-774
-2496,-368
-3450,194
-4010,-250
3908,-60
2688,-572
4128,1032
-3122,-256
-2832,1246
-3118,1790
-3328,-1422
-3311,-659
-3269,681
-3086,902
-3140,-916
2284,564
-3945,231
-3136,-328
-3202,-220
-2850,22
-3766,426
3692,-1064
-3640,-104
-4286,-2698
-2412,1720
1938,-1792
-2436,656
-2260,-52
3282,894
-2452,788
2623,-479
-3182,320
3420,432
2406,686
3480,32
-2732,-252
-3124,-548
2564,-872
3454,-466
3810,-1134
2990,1080
3460,1098
2078,316
3424,-1216
2828,140
2993,491
3720,594
4244,-938
3320,-684
3538,-416
1856,944
-2614,-418
-2632,-1502
4910,822
-2624,636
-3066,680
-3364,672
-3742,808
-2022,-888
-3966,-548
-3548,-398
-2486,394
3468,-884
-2692,-152
2671,661
3368,20
-3098,-1312
-1962,1278
-2588,796
-2858,340
-2658,186
-2354,16
-3717,-835
1852,-604
1821,-81
-2723,-169
-3244,-84
-2752,-226
-2810,788
-3594,216
-2694,-438
-3266,-394
-3544,134
-4538,468
-3371,565
-2372,-882
-4812,-730
-3208,284
-3316,1012
-4162,-14
-2862,-402
-2412,-848
-2839,377
-2890,24
-3230,654
-2848,190
-3344,-766
-2566,-150
-2310,-490
-3254,884
4012,636
3338,950
2730,-1490
-4171,723
2823,423
3646,1338
3602,580
3122,-846
3734,-1224
2916,-780
2964,1680
3874,1416
3166,-1350
2723,-1743
2444,-702
2194,1246
3062,1310
3692,384
2324,-1168
2162,-1850
2566,564
2386,28
2750,844
3004,668
2848,106
2780,-722
-2503,707
2444,-998
3262,-152
-3864,-1030
2746,1354
-2982,-42
-2540,1398
3362,-1792
-3272,-396
2956,2460
3950,314
1934,-2356
3164,-828
3364,536
3194,260
3890,-288
2738,278
3662,-124
4030,762
2114,144
3028,-788
2772,-1310
2516,10
3318,1114
3778,916
3236,-350
2242,-1234
2612,-1568
3204,582
3466,1148
3262,-1114
-2984,252
-3404,-1810
-4346,-726
2834,-1690
2287,-1841
3928,-94
2380,986
-3428,-708
-3206,-700
-3066,944
-2164,1030
-3493,105
-2636,-1094
-3248,-124
-2754,1948
